temp,hum,mq,label
31.820983556404638,65.25206864191844,148.93603829501637,0
30.781752410619966,73.46942062933927,571.1425875081025,1
10.82618983101888,55.6443552640657,276.4554912591773,0
10.334406987859984,17.728801991690766,588.0927369008557,1
31.47296258331552,83.79229716611715,461.44450347009155,1
38.870413052718256,12.560334551769632,340.6728089158022,1
23.33256804552693,10.264572000360692,366.8507893801659,1
16.908023742784636,54.64972938817513,136.16232223458366,0
43.27121249957647,19.1007159702679,169.83691831955255,2
29.493565678355342,78.84968797425827,663.9283746560305,2
16.345982170890863,11.516606578556026,335.538875113412,0
10.892495098524648,19.48631097194336,259.1659013105532,0
22.348164781354214,71.33256471735555,264.53664809861596,0
11.408216105485861,78.35559699187039,739.9367884880036,2
34.189002482987306,88.39380645237631,752.8740764366305,2
30.851143861891405,31.57832508528645,416.06523125982005,1
44.47342661329902,72.14148284130246,227.5663116377841,2
14.52365331503422,26.91705491048929,677.5736135874705,2
25.730257392672165,43.85393709457175,597.7473286355978,1
12.437339742035459,87.18959741513706,447.181545868662,1
30.883483394103926,27.326545337689616,440.4899433197027,1
34.59502099610834,26.59287832561545,776.5608799014078,2
10.344195105032545,68.31826291689606,430.5805337777789,1
23.765486079924244,22.599565426229464,211.8124236728405,0
31.49649034482922,87.89256454884509,795.5828273396288,2
15.2724114369882,79.9160804591514,599.1317546127389,1
17.201745890162,26.91016362241564,302.3972245017391,0
24.148023104161005,81.8615761116194,476.3608904513777,1
18.30249580456454,83.32312158650385,736.1261520960315,2
16.25172703527686,54.0525217852156,400.4607518901808,1
23.502495867135764,53.23237529795985,708.8752643256369,2
34.43708772341727,79.99124861150773,261.3470231681289,0
33.28639990669667,80.09225657237141,699.5903207129898,2
28.56005832619837,17.703701642420242,623.5244611454336,2
36.38975404640503,89.9791348550019,620.9587124526464,2
32.83235126938277,29.606497566759444,309.26821709434535,0
36.425051029617514,40.564637705224996,556.6850683618886,1
10.663682829737752,81.26830769413351,549.0643400386055,1
23.70340823000851,29.536110490617126,147.7915512622269,0
42.430561710955104,34.13700202351431,590.9437375485932,2
42.67535602330128,25.985339318151954,319.83961925705046,2
28.99040850896957,19.43724043192355,768.5313321028331,2
39.677823846319555,48.21980967728591,625.254434898662,2
23.12658883287517,84.33778055359211,126.54029102099528,0
11.284626594347042,16.17798299313253,204.38146725014929,0
13.09227500457644,15.080985476445665,698.8759258144374,2
40.72279269901044,77.93479514892945,590.7549763514978,2
16.120901720332448,26.97267992124905,571.1456938113754,1
26.57689045910813,54.481380395633835,654.131964400438,2
39.78582749252994,75.69836010691978,764.3576211081081,2
22.94180510353373,56.782876495194245,125.59679864748256,0
23.561591893052793,77.3423451112226,698.3658183724395,2
35.26945147703509,36.60739141038603,334.8140180862181,1
40.68576963998208,70.81293917296543,604.8610177014494,2
38.0555334734396,67.43374157894706,186.47194702158032,1
35.91621351921705,65.31166729590457,284.8421708612025,1
32.54617703455115,31.103817037726664,248.3783275191304,0
39.161036339863294,46.212063196576814,433.3664189200127,1
32.057621480200524,49.155041113329574,318.6821685333105,0
18.94106652684059,56.47238151878429,678.3102449359559,2
16.072092709798852,55.24997729311916,749.0537468955118,2
19.934725872690585,42.254899437320326,624.6665654979822,2
21.645009346251314,63.313909844973075,664.8474799879841,2
26.581827407060764,16.939576549517934,749.8605055182675,2
36.606540411163984,24.739775674571234,692.2142223458734,2
41.23413932919354,33.55741167401376,774.3904273201281,2
20.64748786057225,25.649639298232394,704.7344064538588,2
43.696096447642574,28.256287402076694,244.63421041558732,2
20.500859505823865,20.812791639189037,134.72796898825698,0
38.3432942510296,67.89793708729127,343.9974581698708,1
27.923621604970997,52.67896687286945,264.191111413611,0
17.872478712415337,37.44145667397464,479.78790876335125,1
26.506615125841435,52.42811912236692,480.9290608024467,1
21.648086135171102,86.28324945305786,207.15141737765003,0
17.084485994522733,47.50176684295567,262.2867645245201,0
15.479395076052246,40.23155657209187,665.5396374257489,2
15.874458611930944,65.60774860688807,283.01787961182134,0
11.912442285862793,32.648887020693785,646.0899384471871,2
31.216911554501834,31.069019836861848,504.57275823917655,1
24.147123924740296,69.29178887804179,742.347111194403,2
10.898529067240627,88.88425692033375,521.9587080633804,1
29.858444547563654,86.35414312648268,552.030543555607,1
16.611955988478044,63.7196347797575,117.97134651090778,0
20.509772618535017,56.266595157234605,774.4103063416238,2
12.59682563503313,31.279378414194206,761.2970626213554,2
37.235898807474925,29.582144969626903,646.078941617999,2
22.248833520629752,56.18657071980002,781.2594816406701,2
17.085218761127425,18.751603312991474,139.92886124675596,0
28.97405184133598,45.11701893775512,581.4592168904071,1
41.038368539578016,73.058018004633,374.2703899805836,2
21.443603183604466,16.838598298158665,475.8534128166521,1
39.87021752286635,34.71723313313261,294.0898747954644,1
40.983901467450266,72.53490528343987,377.6080513988332,2
18.282031609279656,55.97176941495811,425.1508489634561,1
37.527720250383354,49.02994887596702,306.024374914086,1
16.113565212364172,13.666997448015792,127.68301149992399,0
14.718656791036466,88.04564757432216,766.236650357735,2
15.562754778141409,47.75206401955171,752.7283809042835,2
24.017530431329014,15.613894245745339,376.11322053568426,1
17.69479618644478,63.574349400835615,443.0660807194338,1
37.9309530346257,15.965945960131025,523.9120395577629,1
22.128518876317635,33.89083113948502,357.5915759884128,1
17.517636313039574,41.99243996312055,661.9972937503743,2
39.10928291916599,45.49397128881313,636.7444038936649,2
43.051538374124576,14.636277221643157,179.32701254446278,2
38.72937278392918,42.56241244655014,690.23670943493,2
25.01117396126928,17.93440219232543,773.9412338578124,2
31.405393461947533,35.461811143986765,686.3084133111081,2
40.68107202843494,72.90916457871656,557.2739997967002,2
30.713886418771093,78.65038783472829,156.851758138523,0
41.508316631398,81.6885566496836,653.6384718396068,2
31.45835434702078,15.990843532320556,224.81044643635747,0
44.28454480738364,41.596716821395646,499.39242034959125,2
10.10730334260061,57.6926157417963,670.6014656931915,2
26.984558310608595,57.16025671985381,734.7036651368325,2
21.088154348912987,17.53038997985774,635.2115816191797,2
39.65187255931565,32.58582684942566,277.96824520924315,1
35.81143102499361,54.92723715460072,279.4308217805496,1
38.87615816040271,10.673652643115572,709.7116673941646,2
18.9914278102235,54.72448683586702,512.7662567173177,1
21.00305550387869,87.27016435969895,270.50805461502694,0
43.34802942610541,15.176172253463838,728.7445069333455,2
12.912788141384297,67.65201342561728,139.66490625998955,0
32.7700207902671,26.50636705751061,289.4150721214951,0
15.84128093651503,45.03058245364826,726.3630014944335,2
34.089190019105864,25.240687827792883,464.3817415841482,1
10.646832603088466,58.721220563696235,138.7033372016287,0
31.35961020485043,65.65888110514663,381.8485101597468,1
38.045693533851036,51.4387431527887,317.82385470993904,1
19.979386517872356,68.01248196926018,348.98597047670467,0
31.82422905654072,63.3605743287774,327.2826252185728,0
35.755363565484274,84.37218697012389,550.424723050038,1
24.900362386797575,39.98667865004218,406.96292902491405,1
27.310220633271094,80.80598363657063,616.8050173476996,2
17.331409993839628,81.8121787223282,295.3309686420629,0
19.999644479576425,86.90889499050512,358.2364532085351,1
19.31912619007891,22.4680980178574,150.20205892378132,0
40.13924203481051,24.041984205942242,697.054200942591,2
31.810522681883906,24.124630625505006,244.03127430159597,0
26.98048652618153,58.71895295418065,679.2708097529537,2
36.34265871872623,52.73809536802443,176.72348331025916,1
31.961357779096307,17.520938254481795,644.008746621481,2
27.23396729054858,25.20422318337946,166.43879831861972,0
30.76943342892529,82.54300141497643,469.0310271581665,1
18.315364592295136,18.900271297480735,339.1821506190715,0
13.840129999258988,62.45907128362266,257.81434826073246,0
42.89771415923686,49.92996236902904,469.8638778376273,2
39.65470283060922,46.6212905457874,106.51911350284648,1
39.69301991711467,27.06797717828497,106.54882910406737,1
43.37425387805751,23.037813295199765,706.5344338067089,2
14.128571800640184,38.625288113229715,313.26799168690826,0
19.649619472922502,63.72256355866175,487.91280372419743,1
23.03129328693891,43.36268296362811,134.5000740085472,0
13.547269493106633,36.850190056065784,564.4718245945439,1
17.173730397913108,69.15926052771312,797.7983629209009,2
15.048875430071982,19.83941993856167,538.9554395857863,1
42.1922136912778,83.3327127400935,378.27798790181424,2
10.024008443924703,85.81649063735672,393.18012064320294,1
10.328976517645177,59.957770045748546,280.5411980812909,0
16.414122973392164,34.31445405279969,124.70123738134039,0
33.16411366585995,55.84876566762591,403.25521774210824,1
12.65910844019082,12.33863189028324,286.9108309561388,0
25.046387851922418,23.22440828822839,369.92341747327293,1
10.039699797861172,35.394112151578064,162.9321795318016,0
21.39018446264065,88.34934332783845,530.2551469941599,1
25.22209663391343,85.16221360921382,322.923630802865,0
12.495142537325762,39.73433253482274,768.9789549197136,2
18.711733509120577,48.122479390981006,423.8879935674132,1
29.914410284953394,80.03753091111494,705.7740881194353,2
10.906419418057958,51.86505076181474,775.6714782466921,2
29.636356221792745,11.79776581529282,791.8705695586242,2
24.67702668761842,61.39406354864742,638.6684883936782,2
32.36611854778225,39.07886799148066,614.5359501107562,2
18.753578085926172,39.7295480567631,711.6236046065338,2
23.357472194726444,68.74945217531078,497.47223978468804,1
15.051039290852836,73.6495639148452,586.724543013315,1
14.612178068543663,20.861031469318245,526.7192899835502,1
12.33033502800076,49.07125792246612,579.8179060690862,1
24.61405812483291,49.68419885663753,390.6576363573164,1
20.640352213569518,29.49461776947615,600.764383808348,2
10.195796379726584,64.62610615123947,792.816179805297,2
36.72119638309417,21.596298417858037,342.08386100568845,1
30.770478347026533,81.36864515092363,113.45587322819813,0
42.03735177706235,34.050896881120366,256.8933995751905,2
13.29006049451278,29.93793561496288,504.04180673753564,1
28.754247506064026,70.70910291073005,468.5678938323658,1
42.62796701996807,58.944785823547804,584.0126493010864,2
42.082152811287905,18.78191419041204,291.04689043353073,2
26.0944867020012,39.073258950938666,553.0259030125918,1
32.01163311767399,27.817607273576428,258.23617617649813,0
20.602816052314147,29.49343615185076,122.94241998373431,0
42.643521395073286,79.75378299398648,573.2179243376331,2
34.658559823186906,24.903104544010944,619.3565011455917,2
22.47509686293433,24.48663907428486,121.34224010704551,0
29.975092029595572,81.73603898536273,112.52195434664914,0
25.346086713564322,78.90097295756237,241.20491984562864,0
21.093543794895275,40.04267369815447,578.6650821667984,1
32.290479952516364,19.046582760452864,693.021288840397,2
22.0750412929076,83.1782605530283,690.7017644773431,2
19.61023265624522,88.19019189402178,240.23440449625997,0
17.552866274771585,59.72620604871443,620.1357993107043,2
31.047482701046775,67.01117378144698,280.03373392381314,0
25.43977875136092,70.04309765415826,708.3582974383685,2
14.746883959501375,65.02277058471907,458.36885594420227,1
23.917080313702083,47.63814544919231,660.6278485606888,2
32.83568569911205,72.09754778532904,195.26198379605412,0
35.497614872989665,40.33018316674333,398.3882402843903,1
26.864918021102355,33.244288708877306,613.3420380658896,2
32.947514847473734,27.87424803121163,262.56242401921975,0
18.954346728517336,24.911515743420473,440.18477881156224,1
21.94918804400102,21.01988613507028,774.6947516131011,2
24.459992502754933,65.64489377845884,141.92076223012728,0
44.461296889194735,80.18574159007173,391.1269282418592,2
44.648116618277434,63.653237041242875,795.8681530289815,2
42.17442460697231,86.63079777627664,456.0637723675846,2
11.52937431131678,21.585013659540408,785.3760176851458,2
13.337127306154514,42.28670039731864,199.8359902808756,0
35.561680014595694,47.743452554680815,145.553904902718,1
38.44002525761838,86.19956867181595,512.9236664716107,1
44.986365733694825,17.793464866135366,436.1887133391158,2
42.247780329631865,77.00697771995046,374.2077316152605,2
24.012151610349555,71.19581105591388,371.14106654077364,1
36.800354483955516,73.40223963806666,643.4417230154654,2
29.18304679853943,14.458600530138757,741.4453941310304,2
13.289313684614799,14.427566455488359,473.1792164720479,1
18.813732795008285,30.135829300942234,601.6181125887233,2
20.222538753683885,31.866379217433646,749.8945305883832,2
13.840068623620304,38.05904683522405,365.92168847719023,1
19.61185958700814,21.909791589507883,667.5423628611693,2
28.60187185452738,53.33589059789201,479.4612034003474,1
20.48990441446341,38.721783900936245,370.5352223365736,1
42.7660067599195,61.59394674973599,180.97620328414243,2
18.09536316960883,22.815515017278756,133.64517621827287,0
10.368225818431268,26.355311445603196,116.58798178580662,0
15.365241020781252,81.81293180622635,711.105795520964,2
38.088826588884444,11.310705423456957,244.61977281559345,1
31.259379527981547,78.9007624363581,497.8689971980292,1
34.63863560741373,42.4399238770944,485.0523064461359,1
32.491412000072586,87.2541308968558,152.61379883111522,0
19.093105116037563,62.74248834353002,348.8282918014714,0
36.71100500232341,45.97999244342917,344.2435799241553,1
32.891369974301725,63.86961487961253,450.50048299703127,1
21.62480048669966,74.78433884754446,236.56521771921854,0
10.751689006651752,62.381774669092124,410.08438747754695,1
28.22191440540983,40.6777164021591,698.8006872628723,2
26.140073538182833,21.80617070309775,757.9829669789441,2
32.161484655653894,25.61688067080718,125.02526687851443,0
22.90505683055348,10.321869570453517,199.24620120431996,0
24.655874888867505,13.139263840221655,103.80028514914922,0
36.809023649767454,15.981960933884078,667.1760836026879,2
27.773404114221428,43.95284752044382,140.24547843254402,0
36.8511078216646,30.956143297471286,382.2124374154674,1
27.552603599402833,44.90601370519404,244.36911473841678,0
19.999271969969918,67.43857289017798,485.8523192972381,1
16.45186460375756,45.09109059488598,569.0222070511072,1
16.11409299875696,19.192028317420117,764.6674438862997,2
27.921053899842097,11.575104119872242,322.7272711514704,0
33.72567096772417,78.89639245379149,540.3452150001167,1
24.913936793861268,22.8436824676334,537.7521409272999,1
33.975257977827006,15.385921323053617,237.99347350693094,0
34.791590606102126,21.65204524891596,676.0338711431388,2
27.303980762309862,83.36153141744806,221.46308603429532,0
39.46032521859061,62.84946761840325,600.3907460210905,2
22.32827395719852,16.053236147690217,455.1694172260522,1
27.59891556519304,65.68496709672758,341.8138545332361,0
32.55948869926719,71.47140171772378,401.7470864819456,1
19.796025061761085,76.97343313690351,434.3337772571398,1
42.07099248960718,23.891268314802545,303.9012768932128,2
13.462688663531203,49.28691743496118,301.16193943211323,0
19.4637630174725,31.117709367899646,728.2081824934371,2
34.61846499193521,21.779039356909415,262.1998810840042,0
44.34699046412956,42.05596346282001,374.95016427617026,2
42.47600528824482,82.49516984670352,410.682105314482,2
41.38247455581602,66.37207777842036,635.9504924047127,2
32.254679777434056,30.808887257932547,380.82788218470733,1
29.38621014223061,49.27032172953686,629.0859697498435,2
30.4041236986856,46.1083895605486,520.6013632343215,1
16.327954466233752,74.81597943875174,735.9306160708092,2
44.89472775313856,19.620189041026332,625.0571579735382,2
20.22499241666437,79.48684850416971,451.28592318879635,1
29.390431658804363,42.50588156556609,456.2319927554207,1
14.182185234652557,18.036223840485643,671.4727685806466,2
42.37366048340661,13.638667330074847,494.7364322370655,2
32.78342554116087,13.86228187047796,680.7959284747085,2
19.362230721554987,23.144714174668053,123.3763376650617,0
31.2906574038788,33.02569996368866,771.45324749558,2
23.79259014767545,47.86770313652834,587.1342565699886,1
36.992145930523606,65.58446407454423,168.05226068355827,1
11.960509950245854,82.68734302923684,580.9115556043246,1
20.602383795579822,36.09176459371553,394.34260976517106,1
35.124704677901626,37.248751631386355,180.44915701287374,1
22.89219376737201,75.55982313791337,570.3617470512064,1
20.134821918211898,57.8210083695416,661.5287656029949,2
23.246649517071063,41.10281321500249,759.6752712341603,2
44.9019497748752,73.32319718540725,721.1464241340618,2
25.066640336015475,30.861736455614704,750.7012110172545,2
19.203879294094826,19.425870515230585,742.8776140556196,2
19.568792001875597,63.83334622646133,100.7720729913882,0
22.169971339906812,13.687358384403252,671.6820655821446,2
17.530415179101627,80.39364884039523,249.50210969050428,0
21.703866724601,51.63831245701134,172.78281149825187,0
32.91758691921102,43.62321572239224,332.3152723149057,0
30.33924067981914,67.5815464256207,225.11411283341542,0
29.43329319082138,46.07285207280839,128.808307151621,0
30.65269185714502,34.24643303781586,624.8420214905315,2
38.26506480072389,38.11584673848234,362.30761400336036,1
28.415046832735104,69.67956663439169,554.672467043931,1
36.596922063956825,44.76868513789333,670.215308493415,2
44.935177742259505,69.22508444187783,797.2771730373222,2
22.739322095274744,74.18352834595723,759.1261527364009,2
44.728914531848595,23.425559403541662,613.234438035241,2
42.567061093019696,69.13255392181401,149.90068790418454,2
19.40777439063902,23.90158977207344,567.3720938333809,1
33.18022374917301,22.574696218494992,280.01940649005076,0
23.257772061396363,30.078480548631028,700.1625942702058,2
31.763723013876817,64.57655680672181,265.322527132707,0
30.051178886700242,23.444590023659657,236.18535673972787,0
19.467249544365252,51.26952565794019,469.0677558108271,1
34.89098518292265,34.46465108331738,309.5554277635548,0
43.73033749087723,71.86841020415812,636.6052580631505,2
12.93489076041546,65.51871373940469,169.2238732502689,0
36.309025828238994,77.73092440453235,354.2907879699145,1
11.099470037014004,64.75641352661796,164.4603224004422,0
36.8699064552946,57.27824806366566,403.13152242938264,1
14.476979371545038,73.03627491597823,211.31038274323302,0
14.689420339701275,31.59903839822107,447.3915836315497,1
10.816848663410997,49.24806918702237,152.29717653742813,0
12.567255878633247,56.56182455396852,473.091074635604,1
29.09349640413187,73.25901666709045,679.4175085705176,2
39.70120533105384,38.44519763968463,475.92803430767754,1
41.03476558456163,37.58173821229871,340.1363555217648,2
13.621643970378004,68.83265640559164,294.53781016077426,0
24.091676649323233,11.92779402298278,477.5594981259248,1
29.504713519159964,61.41108428900001,372.2374816667047,1
17.506104851799776,85.29617908579617,497.61964681825054,1
11.188709556428883,46.48745713368196,753.8590769555838,2
16.030785336276416,10.00770145241109,413.199022816418,1
12.226680622746201,42.78145058062795,261.1164664331052,0
41.25664410181835,16.02762235525197,668.6234038475712,2
13.185234791938578,31.90441942571851,585.6953299576035,1
22.13942282451523,77.08500912188578,319.4014672183381,0
43.29226455572035,55.183616707950435,781.5615281479891,2
13.924479033590142,27.553212293503933,233.35972852941126,0
31.267343339810086,41.8916722064545,238.18796050945787,0
32.84103438504576,89.44239705530934,396.49810688405597,1
41.515313950380644,72.29686491530798,745.4729259697255,2
42.58921020463568,64.47126509873769,419.4143197794603,2
24.22277436228583,61.692250227489005,395.01124768781216,1
18.374121270199225,62.0243555515747,479.1354244415332,1
40.36551227735694,44.08286008056245,549.3082585967188,2
26.14068934741976,80.42372777649204,363.12504758568275,1
39.5949876895345,72.22590505428667,122.74243278964968,1
33.98951052812451,38.786800235872875,685.4142837678827,2
29.27348131993316,26.207423453028078,128.8006926685924,0
